VendorId, ServiceId, ProductId, CircleCode, MSISDN, Provisioned-ServiceId, ResultCode, Result Description,Time
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:08.0
1,8097093,10848,UPW,9.20E+11,8097093,124,Below minimum balance,37:08.1
1,20960023,11001,HAR,9.20E+11,20960023,124,Below minimum balance,37:08.2
1,405200500,6236,BIH,9.20E+11,405200500,0,Response Success,37:08.3
1,7054000023,10998,UPE,9.20E+11,7054000023,0,Response Success,37:08.3
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:08.4
1,405224,7569,BIH,9.20E+11,405224,124,Below minimum balance,37:08.5
1,405200500,6236,BIH,9.20E+11,405200500,124,Below minimum balance,37:08.6
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:08.7
1,505624,7560,AS,9.20E+11,505624,124,Below minimum balance,37:08.7
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:08.8
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:08.8
1,40520023,7520,BIH,9.20E+11,40520023,0,Response Success,37:08.9
1,20960023,11001,HAR,9.20E+11,20960023,124,Below minimum balance,37:09.0
1,50550023,11011,JK,9.20E+11,50550023,124,Below minimum balance,37:09.1
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:09.1
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:09.2
1,305326,7575,OR,9.20E+11,305326,124,Below minimum balance,37:09.2
1,3053001700,6338,OR,9.20E+11,3053001700,124,Below minimum balance,37:09.2
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:09.3
1,601600900,6143,NESA,9.20E+11,601600900,124,Below minimum balance,37:10.5
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:10.5
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:10.6
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:10.6
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:10.7
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:10.8
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:10.8
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:10.9
1,405224,7569,BIH,9.20E+11,405224,124,Below minimum balance,37:10.9
1,505600900,6200,AS,9.20E+11,505600900,124,Below minimum balance,37:11.0
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:11.1
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:11.2
1,305326,7575,OR,9.20E+11,305326,124,Below minimum balance,37:11.2
1,705426,11085,UPE,9.20E+11,705426,124,Below minimum balance,37:11.3
1,30530023,7517,OR,9.20E+11,30530023,0,Response Success,37:11.3
1,80970023,11012,UPW,9.20E+11,80970023,0,Response Success,37:11.4
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:11.4
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:11.5
1,50560023,7521,AS,9.20E+11,50560023,124,Below minimum balance,37:11.6
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:11.7
1,601024,11118,DEL,9.20E+11,601024,124,Below minimum balance,37:11.7
1,80970023,11012,UPW,9.20E+11,80970023,124,Below minimum balance,37:11.8
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:11.8
1,40520023,7520,BIH,9.20E+11,40520023,0,Response Success,37:11.9
1,705426,11085,UPE,9.20E+11,705426,124,Below minimum balance,37:11.9
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:12.0
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:12.1
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:12.1
1,30530023,7517,OR,9.20E+11,30530023,0,Response Success,37:12.2
1,305300900,6106,OR,9.20E+11,305300900,0,Response Success,37:12.3
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:12.4
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:12.4
1,20960023,11001,HAR,9.20E+11,20960023,124,Below minimum balance,37:12.6
1,50560023,7521,AS,9.20E+11,50560023,124,Below minimum balance,37:12.6
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:12.6
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:12.7
1,20510023,7523,WB,9.20E+11,20510023,0,Response Success,37:12.7
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:12.7
1,80970023,11012,UPW,9.20E+11,80970023,0,Response Success,37:12.8
1,80970023,11012,UPW,9.20E+11,80970023,124,Below minimum balance,37:12.9
1,405226,7571,BIH,9.20E+11,405226,124,Below minimum balance,37:13.0
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:13.1
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:13.2
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:13.2
1,50560023,7521,AS,9.20E+11,50560023,124,Below minimum balance,37:13.2
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:13.4
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:13.4
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:13.4
1,505626,7552,AS,9.20E+11,505626,0,Response Success,37:13.5
1,405226,7571,BIH,9.20E+11,405226,124,Below minimum balance,37:13.6
1,3053002600,6181,OR,9.20E+11,3053002600,0,Response Success,37:13.7
1,60100036,11152,DEL,9.20E+11,60100036,124,Below minimum balance,37:13.7
1,3053001700,6338,OR,9.20E+11,3053001700,124,Below minimum balance,37:13.8
1,40520023,7520,BIH,9.20E+11,40520023,0,Response Success,37:13.9
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:13.9
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:15.1
1,405200500,6236,BIH,9.20E+11,405200500,124,Below minimum balance,37:15.1
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:15.1
1,505600900,6200,AS,9.20E+11,505600900,124,Below minimum balance,37:15.1
1,3053001700,6338,OR,9.20E+11,3053001700,0,Response Success,37:15.2
1,601026,11083,DEL,9.20E+11,601026,124,Below minimum balance,37:15.4
1,209626,11106,HAR,9.20E+11,209626,124,Below minimum balance,37:15.4
1,20960023,11001,HAR,9.20E+11,20960023,124,Below minimum balance,37:15.5
1,505600900,6200,AS,9.20E+11,505600900,124,Below minimum balance,37:15.5
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:15.6
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:15.6
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:15.6
1,209626,11106,HAR,9.20E+11,209626,124,Below minimum balance,37:15.7
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:15.7
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:15.8
1,305326,7575,OR,9.20E+11,305326,124,Below minimum balance,37:15.9
1,209626,11106,HAR,9.20E+11,209626,124,Below minimum balance,37:16.0
1,103124,7585,KOL,9.20E+11,103124,124,Below minimum balance,37:16.0
1,305300900,6106,OR,9.20E+11,305300900,0,Response Success,37:16.2
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:16.2
1,7054000023,10998,UPE,9.20E+11,7054000023,0,Response Success,37:16.8
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:16.8
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:16.9
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:16.9
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:16.9
1,1031260,7558,KOL,9.20E+11,1031260,124,Below minimum balance,37:16.9
1,8090726,11100,UPW,9.20E+11,8090726,0,Response Success,37:16.9
1,505600900,6200,AS,9.20E+11,505600900,124,Below minimum balance,37:16.9
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:17.1
1,1031260,7558,KOL,9.20E+11,1031260,124,Below minimum balance,37:17.1
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:17.3
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:17.3
1,100226,11099,PB,9.20E+11,100226,124,Below minimum balance,37:17.4
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:17.4
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:18.5
1,80970023,11012,UPW,9.20E+11,80970023,124,Below minimum balance,37:18.8
1,5056002900,6313,AS,9.20E+11,5056002900,0,Response Success,37:18.9
1,80970023,11012,UPW,9.20E+11,80970023,124,Below minimum balance,37:18.9
1,601026,11083,DEL,9.20E+11,601026,124,Below minimum balance,37:19.1
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:19.1
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:19.1
1,3053001700,6338,OR,9.20E+11,3053001700,0,Response Success,37:19.1
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:19.1
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:19.1
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:19.1
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:20.7
1,505600900,6200,AS,9.20E+11,505600900,0,Response Success,37:20.8
1,3053001700,6338,OR,9.20E+11,3053001700,124,Below minimum balance,37:20.9
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:20.9
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:20.9
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:20.9
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:20.9
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:21.0
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:21.0
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:21.3
1,40520017500,6107,BIH,9.20E+11,40520017500,0,Response Success,37:21.3
1,405226,7571,BIH,9.20E+11,405226,124,Below minimum balance,37:21.3
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:21.5
1,50550023,11011,JK,9.20E+11,50550023,124,Below minimum balance,37:21.5
1,50560023,7521,AS,9.20E+11,50560023,124,Below minimum balance,37:21.5
1,601026,11083,DEL,9.20E+11,601026,124,Below minimum balance,37:21.5
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:21.6
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:21.6
1,20960023,11001,HAR,9.20E+11,20960023,0,Response Success,37:21.6
1,50550023,11011,JK,9.20E+11,50550023,124,Below minimum balance,37:21.8
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:21.9
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:22.1
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:22.1
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:22.1
1,20960023,11001,HAR,9.20E+11,20960023,124,Below minimum balance,37:22.1
1,8097093,10848,UPW,9.20E+11,8097093,124,Below minimum balance,37:22.1
1,7054169,11122,UPE,9.20E+11,7054169,124,Below minimum balance,37:22.2
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:22.3
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:22.4
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:22.5
1,3053001700,6338,OR,9.20E+11,3053001700,124,Below minimum balance,37:22.5
1,40520023,7520,BIH,9.20E+11,40520023,0,Response Success,37:22.7
1,305300900,6106,OR,9.20E+11,305300900,0,Response Success,37:22.7
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:22.7
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:22.7
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:22.8
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:22.8
1,80970023,11012,UPW,9.20E+11,80970023,124,Below minimum balance,37:22.9
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:23.0
1,305326,7575,OR,9.20E+11,305326,124,Below minimum balance,37:23.1
1,30530023,7517,OR,9.20E+11,30530023,0,Response Success,37:23.2
1,405200500,6236,BIH,9.20E+11,405200500,124,Below minimum balance,37:23.3
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:23.3
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:23.4
1,20960023,11001,HAR,9.20E+11,20960023,124,Below minimum balance,37:23.4
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:23.5
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:23.5
1,601026,11083,DEL,9.20E+11,601026,124,Below minimum balance,37:23.6
1,100226,11099,PB,9.20E+11,100226,124,Below minimum balance,37:24.8
1,405200500,6236,BIH,9.20E+11,405200500,124,Below minimum balance,37:24.8
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:25.0
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:25.0
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:25.0
1,100226,11099,PB,9.20E+11,100226,124,Below minimum balance,37:25.0
1,10310023,7525,KOL,9.20E+11,10310023,0,Response Success,37:25.1
1,305300900,6106,OR,9.20E+11,305300900,124,Below minimum balance,37:25.2
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:25.4
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:25.4
1,80970023,11012,UPW,9.20E+11,80970023,0,Response Success,37:25.5
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:25.5
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:25.5
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:25.6
1,305326,7575,OR,9.20E+11,305326,124,Below minimum balance,37:25.6
1,705426,11085,UPE,9.20E+11,705426,124,Below minimum balance,37:25.6
1,80970023,11012,UPW,9.20E+11,80970023,124,Below minimum balance,37:25.6
1,209626,11106,HAR,9.20E+11,209626,124,Below minimum balance,37:25.9
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:26.0
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:27.1
1,20960023,11001,HAR,9.20E+11,20960023,102,Subscriber not found,37:27.1
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:27.2
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:27.2
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:27.2
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:27.2
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:27.3
1,7054000023,10998,UPE,9.20E+11,7054000023,0,Response Success,37:27.3
1,80970023,11012,UPW,9.20E+11,80970023,124,Below minimum balance,37:27.4
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:27.6
1,20510023,7523,WB,9.20E+11,20510023,0,Response Success,37:27.7
1,30530023,7517,OR,9.20E+11,30530023,0,Response Success,37:27.7
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:27.7
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:27.8
1,705426,11085,UPE,9.20E+11,705426,124,Below minimum balance,37:27.8
1,100226,11099,PB,9.20E+11,100226,124,Below minimum balance,37:27.8
1,20960023,11001,HAR,9.20E+11,20960023,124,Below minimum balance,37:27.9
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:27.9
1,80970023,11012,UPW,9.20E+11,80970023,124,Below minimum balance,37:28.1
1,405200500,6236,BIH,9.20E+11,405200500,0,Response Success,37:29.3
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:29.4
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:29.4
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:29.5
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:29.5
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:29.5
1,3053001700,6338,OR,9.20E+11,3053001700,0,Response Success,37:29.5
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:29.6
1,3053001900,6291,OR,9.20E+11,3053001900,124,Below minimum balance,37:29.6
1,80970023,11012,UPW,9.20E+11,80970023,0,Response Success,37:29.8
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:30.0
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:30.0
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:30.0
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:31.2
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:31.2
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:31.2
1,30030023,11005,HP,9.20E+11,30030023,0,Response Success,37:31.2
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:31.2
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:31.2
1,505501029,9761,JK,9.20E+11,505501029,124,Below minimum balance,37:31.3
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:31.8
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:31.9
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:31.9
1,705426,11085,UPE,9.20E+11,705426,124,Below minimum balance,37:32.3
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:32.3
1,405224,7569,BIH,9.20E+11,405224,124,Below minimum balance,37:32.4
1,20510023,7523,WB,9.20E+11,20510023,0,Response Success,37:32.4
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:32.4
1,505501029,9761,JK,9.20E+11,505501029,0,Response Success,37:32.4
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:32.5
1,40520023,7520,BIH,9.20E+11,40520023,102,Subscriber not found,37:34.0
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:34.1
1,50550023,11011,JK,9.20E+11,50550023,124,Below minimum balance,37:34.1
1,30030023,11005,HP,9.20E+11,30030023,124,Below minimum balance,37:34.2
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:34.2
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:34.2
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:34.2
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:34.2
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:34.2
1,405200500,6236,BIH,9.20E+11,405200500,0,Response Success,37:34.2
1,50560023,7521,AS,9.20E+11,50560023,124,Below minimum balance,37:34.6
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:34.7
1,10310023,7525,KOL,9.20E+11,10310023,0,Response Success,37:34.8
1,40520023,7520,BIH,9.20E+11,40520023,0,Response Success,37:34.8
1,2051260,7565,WB,9.20E+11,2051260,0,Response Success,37:34.8
1,30030023,11005,HP,9.20E+11,30030023,124,Below minimum balance,37:34.8
1,7054000023,10998,UPE,9.20E+11,7054000023,0,Response Success,37:34.8
1,8097448,9894,UPW,9.20E+11,8097448,124,Below minimum balance,37:34.8
1,405200500,6236,BIH,9.20E+11,405200500,0,Response Success,37:34.9
1,80970023,11012,UPW,9.20E+11,80970023,0,Response Success,37:34.9
1,705426,11085,UPE,9.20E+11,705426,124,Below minimum balance,37:35.2
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:35.3
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:35.3
1,405200500,6236,BIH,9.20E+11,405200500,0,Response Success,37:35.4
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:35.4
1,505501029,9761,JK,9.20E+11,505501029,124,Below minimum balance,37:35.4
1,305300900,6106,OR,9.20E+11,305300900,124,Below minimum balance,37:35.5
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:35.5
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:35.5
1,30030023,11005,HP,9.20E+11,30030023,0,Response Success,37:35.6
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:35.8
1,505501029,9761,JK,9.20E+11,505501029,124,Below minimum balance,37:35.8
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:35.9
1,300326,11084,HP,9.20E+11,300326,124,Below minimum balance,37:36.0
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:36.0
1,30030023,11005,HP,9.20E+11,30030023,124,Below minimum balance,37:36.0
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:36.0
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:36.1
1,80970023,11012,UPW,9.20E+11,80970023,0,Response Success,37:36.2
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:36.2
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:36.4
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:36.4
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:36.5
1,50550023,11011,JK,9.20E+11,50550023,124,Below minimum balance,37:36.5
1,405200500,6236,BIH,9.20E+11,405200500,0,Response Success,37:36.7
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:36.7
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:36.7
1,300326,11084,HP,9.20E+11,300326,0,Response Success,37:36.7
1,102100119,11030,DEL,9.20E+11,102100119,124,Below minimum balance,37:36.8
1,705426,11085,UPE,9.20E+11,705426,124,Below minimum balance,37:36.9
1,102100119,11030,DEL,9.20E+11,102100119,124,Below minimum balance,37:36.9
1,405200500,6236,BIH,9.20E+11,405200500,124,Below minimum balance,37:37.0
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:37.1
1,305300900,6106,OR,9.20E+11,305300900,124,Below minimum balance,37:37.1
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:37.2
1,30030023,11005,HP,9.20E+11,30030023,124,Below minimum balance,37:37.2
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:37.3
1,30030023,11005,HP,9.20E+11,30030023,124,Below minimum balance,37:37.3
1,300326,11084,HP,9.20E+11,300326,124,Below minimum balance,37:37.4
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:37.5
1,30030023,11005,HP,9.20E+11,30030023,124,Below minimum balance,37:37.6
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:37.7
1,209626,11106,HAR,9.20E+11,209626,124,Below minimum balance,37:37.7
1,405226,7571,BIH,9.20E+11,405226,124,Below minimum balance,37:37.7
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:37.8
1,405226,7571,BIH,9.20E+11,405226,124,Below minimum balance,37:37.8
1,30530023,7517,OR,9.20E+11,30530023,124,Below minimum balance,37:37.9
1,300300024,11091,HP,9.20E+11,300300024,0,Response Success,37:38.0
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:38.0
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:38.1
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:38.2
1,7054000023,10998,UPE,9.20E+11,7054000023,0,Response Success,37:38.3
1,300326,11084,HP,9.20E+11,300326,124,Below minimum balance,37:38.3
1,601626,7574,NESA,9.20E+11,601626,124,Below minimum balance,37:38.4
1,305300900,6106,OR,9.20E+11,305300900,0,Response Success,37:38.4
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:38.4
1,60160023,7515,NESA,9.20E+11,60160023,0,Response Success,37:38.5
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:38.5
1,50550023,11011,JK,9.20E+11,50550023,124,Below minimum balance,37:39.8
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:39.8
1,405226,7571,BIH,9.20E+11,405226,124,Below minimum balance,37:39.9
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:39.9
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:40.0
1,60160023,7515,NESA,9.20E+11,60160023,124,Below minimum balance,37:40.1
1,30030023,11005,HP,9.20E+11,30030023,0,Response Success,37:40.1
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:40.2
1,40520023,7520,BIH,9.20E+11,40520023,0,Response Success,37:40.3
1,20960023,11001,HAR,9.20E+11,20960023,124,Below minimum balance,37:40.3
1,20960023,11001,HAR,9.20E+11,20960023,0,Response Success,37:40.4
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:40.4
1,305300900,6106,OR,9.20E+11,305300900,124,Below minimum balance,37:40.5
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:40.6
1,30030023,11005,HP,9.20E+11,30030023,124,Below minimum balance,37:40.6
1,60100023,11000,DEL,9.20E+11,60100023,102,Subscriber not found,37:40.7
1,60160023,7515,NESA,9.20E+11,60160023,0,Response Success,37:40.8
1,601626,7574,NESA,9.20E+11,601626,124,Below minimum balance,37:40.8
1,100226,11099,PB,9.20E+11,100226,124,Below minimum balance,37:40.9
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:41.0
1,20510023,7523,WB,9.20E+11,20510023,124,Below minimum balance,37:41.0
1,10020023,11006,PB,9.20E+11,10020023,0,Response Success,37:41.1
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:41.1
1,6016001400,6520,NESA,9.20E+11,6016001400,124,Below minimum balance,37:41.3
1,60100023,11000,DEL,9.20E+11,60100023,124,Below minimum balance,37:41.3
1,60100023,11000,DEL,9.20E+11,60100023,0,Response Success,37:41.4
1,60160023,7515,NESA,9.20E+11,60160023,0,Response Success,37:41.5
1,601626,7574,NESA,9.20E+11,601626,124,Below minimum balance,37:41.5
1,50550023,11011,JK,9.20E+11,50550023,124,Below minimum balance,37:41.5
1,1031260,7558,KOL,9.20E+11,1031260,124,Below minimum balance,37:41.6
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:41.7
1,30030023,11005,HP,9.20E+11,30030023,124,Below minimum balance,37:41.7
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:41.8
1,60160003400,6945,NESA,9.20E+11,60160003400,0,Response Success,37:41.9
1,2051260,7565,WB,9.20E+11,2051260,124,Below minimum balance,37:42.0
1,40520023,7520,BIH,9.20E+11,40520023,124,Below minimum balance,37:42.1
1,60160023,7515,NESA,9.20E+11,60160023,124,Below minimum balance,37:42.2
1,5055026,11113,JK,9.20E+11,5055026,124,Below minimum balance,37:42.2
1,50560023,7521,AS,9.20E+11,50560023,124,Below minimum balance,37:42.3
1,10310023,7525,KOL,9.20E+11,10310023,124,Below minimum balance,37:42.3
1,10020023,11006,PB,9.20E+11,10020023,124,Below minimum balance,37:42.3
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:42.4
1,7054000023,10998,UPE,9.20E+11,7054000023,124,Below minimum balance,37:42.4
1,6016001800,6187,NESA,9.20E+11,6016001800,0,Response Success,37:42.5
1,505626,7552,AS,9.20E+11,505626,124,Below minimum balance,37:42.7
1,601626,7574,NESA,9.20E+11,601626,124,Below minimum balance,37:42.8
